AWC_CODE,StreamName,Shape_Leng,Latitude,Longitude
103-50-10420, ,549.7199288,55.27626419,-133.2709198
112-16-10300,Wheeler Creek,16564.9011,58.06320572,-134.7962799
101-51-10400, ,972.9389452,55.23642731,-131.0183563
115-34-10220-2011,*Mink Creek,110.3179118,59.15826797,-135.3578339
101-11-10820,*Bush Creek,1438.211186,54.93480682,-130.46492
112-21-10020, ,519.2441716,57.25922394,-134.9303741
111-31-10250, ,1555.03686,57.83496857,-133.7433319
110-22-10060-2006, ,1102.585011,57.39743042,-134.1956482
113-95-10060,Lisianski River,9208.384462,57.84909439,-136.0381622
101-51-10380,*Island Creek,1721.23083,55.2402153,-131.0081329
109-43-10080, ,302.7322528,56.64351273,-134.0543823
110-22-10040,Amber Creek,2593.906625,57.37483978,-134.0930328
108-20-10020, ,733.9636581,56.30867004,-132.5458374
114-50-10100,*Anchor Bight Creek,979.7914386,58.14830399,-136.2726135
105-32-10820-2006, ,913.9952953,56.55907822,-133.9347076
103-40-10540, ,658.6789446,55.09266663,-132.8078918
105-42-10050-2003, ,1154.359029,56.20922852,-133.5284576
113-55-10070, ,455.0401863,57.53975677,-135.4759979
101-71-10040-2015-3011,*Butler Creek,1306.827844,56.04226685,-130.7241974
110-34-10030-2013, ,2148.399215,57.3952713,-133.0701447
101-55-10600,Bakewell Creek,2053.417354,55.3044548,-130.6255341
115-32-10250-2067-3008-4007,*Clear Creek,242.1834532,59.3833046,-136.068222
101-90-10390,Margaret Creek,8661.402326,55.70140839,-131.634903
103-90-10260-2015-3030, ,1284.998469,55.91415024,-133.058548
108-40-10150-2010-3012, ,1412.927971,56.68769455,-132.2220612
115-10-10308, ,1474.351464,58.54671478,-135.1762848
113-41-10120, ,446.3814205,57.14434814,-135.5983276
107-40-10490-2030-3016, ,343.5124708,56.2491684,-131.6459656
101-11-10790-2001, ,868.6726507,54.94593811,-130.4727631
113-53-10010, ,692.5363305,57.44081116,-135.1757202
113-43-10010-2013, ,1789.034685,57.24670029,-135.3423615
113-41-10380, ,1030.279947,56.9519043,-135.2491608
110-12-10035, ,1506.131121,57.07807159,-132.8720245
103-40-10350,*Natzuhini River,6558.54236,55.27932358,-132.8279724
101-71-10250, ,2838.89118,55.7616272,-130.7109985
105-32-10120-2017, ,774.9863106,56.73775101,-133.6668243
101-75-10150-2013, ,4934.306238,56.12791824,-131.127655
109-62-10290,Wolf Creek - S Kuiu,1331.158844,56.36166,-134.1705017
113-58-10085, ,753.8711249,57.71554947,-135.6729584
103-80-10460, ,1285.596739,55.68283081,-133.3561096
101-21-10250, ,951.8840078,54.91729736,-131.3598938
109-62-10259,*Stagnant Lake Creek,214.4816143,56.37668228,-134.0831757
101-27-10190,Dall Head Creek,1426.473597,55.16365051,-131.7422638
108-40-10150-2068-3020,West Fork Katete River,12564.07616,56.60301971,-131.7614746
113-91-10005, ,352.1370829,58.036026,-136.560257
101-71-10040-2006,King Creek,8585.909653,55.8403511,-130.8521118
113-41-10260, ,74.29540699,57.02462006,-135.1768188
101-55-10790, ,329.6509781,55.29813004,-130.7466736
109-30-10010, ,2386.40034,57.18463898,-134.235672
113-58-10100, ,1157.545337,57.70054626,-135.6233215
103-90-10510,Survey Creek,2398.652628,55.92704773,-133.7280426
101-15-10500-2036-3010,Marx Creek,1502.435388,55.96107483,-130.0634308
114-50-10250,*Humpie Creek,4400.986082,58.12207413,-136.3157501
101-75-10300-2030,*Cripple Creek,4882.417895,56.26094055,-130.8123474
102-80-10210, ,266.1876482,55.55713654,-132.13237
103-90-10230, ,664.6445729,55.9291687,-133.2517548
111-15-10240, ,4750.742457,57.84805298,-134.3095093
113-63-10050, ,1127.588599,57.48625565,-135.5527496
115-34-10220, ,891.5874607,59.1529274,-135.3503418
113-58-10020-2009, ,716.441438,57.73284149,-135.8956757
103-70-10330, ,1078.464958,55.55037689,-133.4300079
113-59-10090, ,1342.109771,57.50842667,-134.8967896
109-20-10020, ,1238.792188,56.62947464,-134.6259918
103-80-10410, ,907.268545,55.7249527,-133.3743439
113-57-10010-2004, ,1716.824111,57.62307358,-135.6960907
113-44-10050-2007, ,72.31064511,57.16238022,-135.2754059
113-55-10080, ,401.7817994,57.53136826,-135.4889679
103-40-10670-2009, ,385.9187374,55.04698563,-133.08638
111-90-10050,Limestone Creek,3638.951639,58.03720474,-133.9392853
113-62-10010,*Coho Creek,7319.557005,57.38381958,-135.7550354
102-60-10360-2006, ,422.8406135,55.31251907,-132.4618378
113-58-10400,Granite Creek,2203.725426,57.75712967,-135.837326
113-73-10080, ,199.6438363,57.46829605,-135.8196106
113-21-10030, ,529.1696682,56.4912796,-134.9789886
112-11-10052, ,538.6705499,57.0890274,-134.8251495
111-50-10310,*Campground Creek,264.7298502,58.39294815,-134.7513885
107-40-10530,Bradfield River,7571.032569,56.21022415,-131.5386353
113-41-10400, ,1155.79357,56.97607422,-135.3134766
105-10-10240,Bear Hrbr Creek,1683.47264,56.26058578,-134.1329651
112-61-10120,*Howard Bay Creek (E Head),2177.93969,58.31471634,-135.0832367
101-15-10190,Tombstone River,18509.95392,55.40206909,-130.054306
104-20-10650,*Bazan Creek,1575.780147,54.84955215,-132.9231415
111-50-10800,Bear Creek,2380.929229,58.28055191,-134.7809753
115-32-10250-2077-3061,Herman Creek,5360.994714,59.41784668,-136.01474
106-42-10120, ,1825.641157,56.53419876,-133.1352081
102-60-10300,Goose Bay Creek,1150.324137,55.37768173,-132.4652252
104-30-10465, ,772.2469297,55.15993881,-133.1791992
102-60-10840,Maybeso Creek,9772.41561,55.4830513,-132.669281
103-40-10760, ,673.3808804,55.11452103,-133.0235596
113-21-10140, ,680.5028079,56.40364075,-134.9344025
106-30-10670,Indian Creek,2063.684997,56.03713989,-132.9705963
110-23-10087,*West of Marker Creek,476.5949979,57.49700546,-134.03479
113-57-10090-2008, ,731.949762,57.70572662,-135.8381042
115-32-10250-2077-3136-4037, ,12.14693993,59.43509674,-136.3059082
113-91-10070, ,565.7307621,57.84309006,-136.3913116
108-40-10450-2009, ,2070.623464,56.54458618,-132.7811432
107-10-10140, ,1890.758005,55.83011627,-132.0752258
113-31-10090, ,1269.659605,56.65150452,-135.127655
113-62-10050, ,1591.545457,57.2497139,-135.6720886
104-40-10050, ,822.8542313,55.51790237,-133.7049561
113-51-10030, ,776.3986847,57.55344009,-135.2652893
101-80-10400,Wasta Creek,4850.171422,55.85606766,-131.9207458
103-60-10920, ,1113.657641,55.36101913,-133.1605682
106-30-10770, ,1353.386231,56.11280441,-133.1404724
111-50-10100,Peterson Creek,3063.373928,58.49463272,-134.7891235
101-55-10510, ,503.0020533,55.37082291,-130.6165771
102-40-10070, ,1242.391691,55.21460724,-132.0822601
114-27-10120, ,5401.12965,58.05741882,-135.0719604
112-42-10160-2002, ,1235.990739,57.72972488,-135.1197052
113-65-10030, ,1690.554063,57.36727524,-135.496521
107-20-10710,Fools Creek,4922.449804,56.23318481,-132.0597229
105-32-10300,*Mud Creek,1822.474167,56.69562912,-133.7736664
101-71-10630-2005, ,3230.24866,55.73949432,-131.143158
109-62-10140,Sample Creek,2481.817878,56.47423172,-134.0381012
101-71-10500,Grace Creek,1565.747709,55.66105652,-130.9648895
113-55-10170, ,978.6958836,57.62116623,-135.641449
113-58-10500-2001, ,2715.346022,57.7696991,-135.8386078
107-40-10100, ,2145.227878,56.45898438,-132.2063599
113-22-10260, ,823.8278809,56.57762527,-134.9411316
112-42-10250,Kadashan River,10542.89187,57.70155716,-135.2174835
103-70-10200, ,797.5370429,55.55736542,-133.3503723
109-42-10050,Jenny Creek,1924.734243,56.93151855,-133.8722534
101-80-10990,*Bell Creek,1494.413683,55.93027878,-131.5689697
105-32-10185, ,4555.057301,56.8432579,-133.6878357
113-51-10120-2038, ,605.3847175,57.4591713,-135.41716
113-72-10020, ,6164.795641,57.63999557,-136.0813599
113-22-10120, ,267.3441477,56.67477417,-134.9119568
109-20-10170, ,721.1843018,56.87478638,-134.8022308
101-15-10500,Salmon River,17342.63885,55.90354156,-130.0218201
113-41-10050, ,2182.593922,57.00875092,-135.7051239
113-56-10060, ,1062.575007,57.57736969,-135.6262817
101-55-10910,*Smeaton Creek,2984.892433,55.2935257,-130.8675537
106-22-10080,*Mosman Creek,5381.650237,56.14779282,-132.5800171
101-15-10500-2036,*Marx Creek,1322.774442,55.95676804,-130.0643158
104-20-10200, ,1229.790106,55.05305099,-133.1702271
113-57-10020-2007, ,340.4228142,57.64674759,-135.7905121
113-21-10090, ,1096.143466,56.44048691,-134.9701691
109-62-10150,Slough Creek,805.5468934,56.46048737,-134.0410767
113-63-10100, ,798.76943,57.4454155,-135.5441284
105-32-10120-2026, ,792.8445246,56.73704529,-133.6661072
113-43-10010-2003, ,1231.173677,57.25431061,-135.3412323
114-40-10380,Marble Creek,5030.991516,58.07577896,-136.1506653
113-97-10050, ,457.262743,57.8816452,-136.4189148
111-50-10620,Jordan Creek,5603.539535,58.35294724,-134.5699615
109-20-10080, ,347.2332538,56.73670959,-134.6754456
113-22-10150, ,297.1151219,56.74826813,-134.8281403
110-32-10160, ,1270.157435,57.53905487,-133.4971771
107-10-10160, ,1826.089694,55.82448578,-132.0558472
111-40-10500,Stink Creek,2083.365091,58.16983795,-134.4377899
112-17-10300,Fishery Creek,649.7165689,57.76512146,-134.7165222
103-50-10400, ,1646.794568,55.24452591,-133.2102051
113-51-10120-2040, ,1235.359934,57.45820999,-135.418808
112-42-10280,*W. Kadashan Creek,5209.911309,57.70574951,-135.2357635
102-30-10610, ,345.3011964,55.05542755,-132.3023071
103-40-10270,*Goat Island Lake Creek,3034.41198,55.21466827,-132.8869934
113-55-10180, ,1748.453529,57.62682724,-135.654892
103-60-10200, ,1370.206599,55.62329102,-133.0704803
105-20-10120, ,1013.582307,56.27121735,-133.9634094
109-62-10180,Goose Trap Creek,4724.810409,56.42179871,-134.0390472
103-50-10410, ,660.0677459,55.27142334,-133.2384033
112-13-10060-2004-3004, ,708.4813011,57.96998596,-134.9448853
102-10-10200, ,363.938861,54.85945129,-132.0750122
106-30-10706, ,760.0316934,56.11092377,-133.0330505
113-41-10315, ,436.1964667,56.98377609,-135.134964
114-32-10060,*Bear Creek,2126.467537,58.0007782,-135.5800629
113-62-10030, ,676.5298969,57.37822342,-135.7319489
113-42-10030,Limit Creek,693.3303324,57.25364304,-135.4587402
113-41-10210,Sawmill Creek,731.3388253,57.04924774,-135.2281342
112-42-10250-2009,Hook Creek,1216.550007,57.69398117,-135.2183533
113-51-10120-2013, ,570.8624938,57.5073967,-135.3845978
106-30-10820-2003, ,932.045267,56.13080978,-133.0886688
110-22-10100,Donkey Creek,3867.235484,57.3383255,-134.1717224
103-21-10340, ,438.1540382,55.00003433,-132.489975
107-40-10537-2001-3050, ,141.4494031,56.23648834,-131.4895325
101-90-10859,Granite Creek,3012.457266,55.64507675,-131.8655243
101-30-10950, ,3638.025222,55.03300476,-130.7856598
103-50-10090, ,1054.204978,55.49290466,-133.4059448
101-71-10040-2006-3009, ,576.1103333,55.81367493,-130.7909241
108-10-10050,Pat Creek,951.9856071,56.34276199,-132.3420258
103-50-10770, ,678.3651724,55.41409302,-133.5481567
103-80-10350, ,4518.170569,55.71375275,-133.3236389
105-31-10120, ,1520.675489,56.49437714,-133.9659271
101-30-10300-2009,Hill Creek,1001.299572,55.37487411,-130.4042358
101-80-10150,Klam Creek,1081.423917,55.84563446,-131.4666901
103-30-10070, ,2037.727559,54.90414429,-132.797699
103-11-10130, ,1006.114069,54.90373993,-132.3063202
112-12-10050,*White Rock Creek,3051.012938,57.54730225,-134.8637848
109-52-10080, ,3363.720538,56.68146896,-134.2318573
102-60-10660-2006, ,709.3141888,55.49333954,-132.4974823
111-50-10500-2003-3054,Little McGinnis Creek,855.797441,58.43646622,-134.6421661
113-41-10360, ,1110.453526,56.95191574,-135.2152405
113-81-10110-2006,Marble Creek,2282.363184,57.71291351,-136.031662
103-70-10400, ,1606.074818,55.47182846,-133.5690613
113-58-10110, ,491.3071325,57.68608856,-135.5905914
113-22-10360, ,929.2746498,56.54516602,-135.0457001
113-44-10030-2018, ,568.6939868,57.14724731,-135.1424713
106-41-10210,Pine Creek,2110.498758,56.32531357,-133.2819977
103-80-10500, ,3876.205783,55.66321564,-133.3930054
101-55-10200-2005, ,1860.618187,55.43757629,-130.6258698
108-40-10150-2033,Ketili River,1056.072868,56.71537018,-132.0767822
113-55-10130, ,1879.970119,57.55279922,-135.5804901
110-12-10050,Scenery Creek,1753.030703,57.0806427,-132.7888947
103-25-10420,Reynolds Creek,1162.081972,55.2145195,-132.6049805
113-31-10130, ,793.5077127,56.60728836,-135.1286926
114-23-10070-2031, ,2813.138204,58.40962982,-135.7675476
109-62-10200, ,1890.701218,56.36275864,-134.0433807
101-30-10900, ,611.7551766,55.08242416,-130.730835
113-59-10030, ,849.485306,57.49547195,-134.9113312
111-33-10100,Prospect Creek,4831.145853,58.04774857,-133.8057098
112-11-10050,Baranof River,125.091287,57.08825302,-134.8366394
101-75-10300-2025,Sawmill Slough,5673.348333,56.22349167,-130.8981018
113-22-10020, ,556.9972412,56.6039238,-135.0891724
103-30-10430, ,1143.928142,54.93100739,-132.9358215
113-73-10060,*Waterfall Cove Creek,917.430717,57.52687836,-135.9146271
113-95-10025-2011, ,583.979738,58.01621628,-136.3031616
113-66-10060, ,1722.247705,57.28403473,-135.5443726
103-25-10020, ,896.1465802,55.20107269,-132.809082
111-17-10280,*Portage Creek,4935.263284,58.0975647,-134.3186646
102-60-10820-2001,Indian Creek,2975.057341,55.46057892,-132.6920624
112-43-10090, ,1820.148329,57.73479843,-135.4477692
113-12-10010-2002, ,391.4852997,56.38776779,-134.8093414
102-30-10330, ,3566.500015,54.92430115,-132.2042999
113-73-10030-2004, ,812.7773396,57.5827446,-135.9142761
103-40-10005, ,1485.23827,55.28605652,-133.1055756
113-33-10010, ,833.6145157,56.77202988,-135.1689911
114-21-10480,*Lagoon Creek,636.1407135,58.36202621,-136.2171783
101-45-10880,*Shoal Creek,730.9193109,55.44275665,-131.2763367
113-65-10040-2013, ,281.8295451,57.31747055,-135.3343964
102-60-10240,Old Tom Creek,1094.326583,55.39742279,-132.4049683
115-32-10250-2077-3061-4002,*Herman Creek spawning channel #3,344.083216,59.41562271,-136.01474
113-65-10020, ,2433.42253,57.37451935,-135.5312347
115-20-10070,Johnson Creek,1097.042588,58.82349777,-134.996048
113-21-10130, ,167.3493185,56.4258728,-134.916275
103-50-10850, ,1938.624847,55.43743515,-133.4833527
101-71-10040-2015-3003, ,1822.143869,55.9309845,-130.8067322
106-43-10190,Middle Creek,4192.14481,56.645298,-133.2434082
115-32-10250-2044,*Fourteen Mile Creek,52.5074513,59.32347107,-135.7476501
106-44-10240,Blind River,1708.66744,56.6035614,-132.7852173
113-72-10010,Chichagof Creek,2349.626903,57.66862488,-136.0802307
101-41-10350, ,1477.864806,55.2362442,-131.1287384
102-30-10430,Sick Creek,475.2491267,54.93421173,-132.2156372
108-40-10150-2050,Goat Creek,1627.49054,56.66622543,-131.9712219
115-32-10250,Chilkat River,51197.27021,59.23701096,-135.4973755
112-11-10030-2001, ,146.4409915,57.06996918,-134.7950745
103-70-10510, ,404.8881238,55.52997589,-133.6377716
102-40-10320, ,945.0161723,55.20490646,-132.2393494
102-40-10150, ,1309.08095,55.17681503,-132.1335602
103-40-10800, ,1790.906345,55.15691376,-133.1142273
101-90-10890, ,391.2606028,55.71385956,-131.8621368
107-20-10700, ,4658.000994,56.23307419,-132.0607452
103-50-10810, ,1129.306428,55.44054794,-133.5590057
113-63-10070, ,1691.472208,57.46837234,-135.5323334
111-50-10490-2013, ,1215.384329,58.35860825,-134.6142578
105-32-10140, ,2454.996039,56.80131149,-133.6702423
102-60-10110, ,1129.284704,55.34748077,-132.3587341
113-31-10090-2001, ,1121.141857,56.65116882,-135.1262207
114-23-10080,Salmon River,10411.45125,58.40153885,-135.7347565
114-73-10270, ,832.8674699,58.58665848,-136.4714661
107-30-10810, ,852.6373066,56.20377731,-132.4854584
113-55-10020, ,926.1158342,57.65177917,-135.5146332
113-61-10040, ,645.8201852,57.42173386,-135.8568268
109-52-10045,Wanigan Creek,642.894366,56.68178558,-134.2541962
103-90-10670, ,1040.274001,56.01929474,-133.411972
113-56-10030-2005, ,543.6422766,57.552742,-135.7398224
113-41-10420,Kizhuchia Creek,8990.275478,56.93667603,-135.3541107
101-30-10300,Keta River,17362.55789,55.33602524,-130.4757385
101-47-10500, ,1010.642321,55.3756218,-131.7527161
113-41-10290, ,310.6059138,57.01081848,-135.15625
102-40-10430,Disappearance Creek,1772.817731,55.13119888,-132.3334961
106-43-10800, ,7344.118291,56.73765564,-133.2132874
108-40-10150-2033-3007, ,4028.637831,56.71968079,-132.0622559
114-31-10090,Gartina Creek,6055.011195,58.09513474,-135.4213867
106-43-10470-2008, ,218.8430496,56.78173447,-133.3372345
113-63-10030, ,2023.448467,57.40916824,-135.6666718
114-60-10510, ,4645.707264,58.39212418,-136.5839386
101-30-10600-2003, ,693.5079381,55.16469955,-130.5225525
101-80-10400-2009-3011, ,96.18533846,55.8499527,-131.9030457
109-20-10160-2001, ,2799.611497,56.86459351,-134.8177948
112-11-10150-2003, ,2280.162759,57.38030243,-134.8402557
113-62-10100, ,218.9890635,57.32134628,-135.7939148
109-62-10110, ,2187.423951,56.54741669,-134.09021
103-50-10600, ,1356.007658,55.32949829,-133.3807068
111-40-10060,East Creek,216.0004784,58.35659027,-134.5171509
102-60-10820-2017, ,1256.736881,55.45554352,-132.8480377
115-10-10800-2005,*David Creek,539.6154345,58.7845192,-135.2779846
113-72-10040-2025, ,1189.918825,57.62556839,-135.9780426
112-65-10140, ,2195.181604,58.18036652,-134.7540131
107-20-10300,Menefee Creek,3406.81475,56.135849,-132.2584076
103-70-10360, ,1184.627639,55.48698044,-133.5394135
113-59-10025, ,832.7506572,57.48766708,-134.8961487
114-27-10300,Spasski Creek,13487.02024,58.09143448,-135.2896118
113-22-10010, ,2763.012263,56.5983696,-135.0996857
114-77-11000,Wolf Point Creek,1168.254312,58.99493408,-136.163269
114-21-10620,*Carolus River,5683.795617,58.37015533,-136.0661469
113-34-10030, ,221.980411,56.74514389,-135.0714417
106-30-10100,Porcupine Creek,2628.695336,56.13267136,-132.6598816
103-80-10530, ,716.3838192,55.65102768,-133.4024658
102-60-10360,Polk Creek,526.6456848,55.3159256,-132.4619141
102-60-10820-2018, ,1108.723286,55.48350143,-132.8381805
110-14-10060, ,1319.310164,57.1781044,-133.1757965
113-41-10203,*Thimbleberry Creek,356.8748745,57.03558731,-135.257431
113-81-10090, ,112.0954992,57.74525833,-136.1853333
101-80-10200,Klu Creek,1788.566675,55.84375381,-131.4359283
113-13-10010, ,3455.701206,56.35582352,-134.8583527
105-31-10180, ,1715.625113,56.46543884,-133.877243
115-10-10460,*St. James Creek,6779.546347,58.61904907,-135.2111664
113-81-10110-2008, ,481.1144996,57.7288475,-136.0003815
110-14-10080,Dale Creek,2851.376406,57.15752792,-133.1324768
114-27-10300-2018, ,2125.748811,58.03168488,-135.2757721
101-90-10760,Falls Creek,2176.057466,55.59694672,-131.9770355
101-75-10300-2014,Lake Creek,4654.586358,56.1340065,-130.9697418
113-22-10220, ,237.6694544,56.6695137,-134.8965302
103-15-10170, ,1140.698908,55.0823288,-132.4008026
102-60-10820-2013, ,2286.972774,55.45333481,-132.8305817
102-70-10170, ,763.6875345,55.55102539,-132.3034058
112-41-10200,*Harley Creek,2597.863102,57.7865181,-135.0910797
110-34-10060,Glen Creek,3271.470472,57.32026672,-133.0985565
113-33-10070, ,675.6856044,56.75119781,-135.1654816
114-70-10120, ,2674.081064,58.47605896,-136.0932007
113-81-10120, ,295.6194832,57.69510269,-136.1167908
102-30-10370, ,1107.994508,54.91604996,-132.2092896
101-41-10250, ,2533.082325,55.21213531,-131.2605133
110-22-10140, ,1116.541673,57.30482483,-134.1714935
101-15-10510, ,731.21332,55.90516281,-130.0167084
112-41-10100, ,3078.174571,57.74383926,-135.0190887
101-45-10750,Nigelius Creek,2238.529133,55.53575516,-131.3526764
107-10-10700-2014, ,679.4956803,55.97834396,-132.3141785
111-35-10320,Gilbert Creek,3058.247911,57.93102646,-133.6832428
101-15-10110,Star Creek,1141.795154,55.23564148,-130.1017456
109-20-10100, ,641.1148846,56.77780533,-134.7306671
110-23-10080,Marker Creek,2208.942267,57.49556732,-134.006012
112-19-10100-2010, ,3882.050334,57.16960144,-134.5082245
112-67-10800,*Favorite Creek,2888.442745,57.4607811,-134.500824
115-10-10800-2007,*Oliver Creek,353.5308543,58.78450775,-135.2779999
113-41-10410, ,1893.582459,56.98165894,-135.3504791
105-42-10110, ,620.8926369,56.15354156,-133.2701569
113-91-10080,Stranger River,4404.257958,57.84577179,-136.3742981
109-20-10150, ,217.3701134,56.86066818,-134.7778778
113-51-10120-2019, ,762.0942107,57.47620773,-135.374649
101-51-10360, ,1325.453886,55.24085617,-131.0025177
106-44-10040,Twin Creek,962.7398846,56.72031784,-132.9299774
104-10-10300, ,1098.814045,54.71278763,-132.8125458
111-12-10050,*Pleasant Bay Creek,2558.261134,57.63050461,-133.9959564
113-73-10020, ,534.5119399,57.58320236,-135.9152222
113-65-10070, ,3556.36205,57.36400223,-135.5569
114-23-10070,*Good River,8399.873919,58.39523315,-135.755188
113-41-10420-2010, ,485.1539786,56.9190979,-135.2678528
106-44-10600-2007, ,1129.619307,56.8404274,-133.0478668
112-17-10160,Ward Creek,744.974552,57.86869049,-134.7221527
113-81-10020-2003, ,288.0778973,57.79795456,-136.2310181
102-60-10420,Cabin Creek,1704.361579,55.42120743,-132.479187
113-66-10030, ,426.6414722,57.32443237,-135.6358185
101-11-10180,*Round Hill Creek,2105.073464,54.8184166,-130.7556305
109-42-10100-2023, ,6925.0687,56.88746262,-133.5267792
102-40-10730, ,1595.781738,55.25928497,-132.4722748
104-30-10450, ,1250.21446,55.17441559,-133.188446
111-40-10150,Salmon Creek,1081.532271,58.32813263,-134.4744263
113-34-10040, ,1377.873532,56.77891159,-135.0370026
101-71-10680,*Slide Creek,1168.648042,55.76544189,-131.0693207
113-73-10030-2006, ,3684.602493,57.5827446,-135.9142761
109-10-10230-2006, ,187.2759955,56.55097961,-134.7508087
102-30-10750, ,926.0504228,55.0664711,-132.1466522
113-45-10150, ,2227.164645,57.03572083,-135.8475342
103-90-10290,*Kussan Point Creek,1137.692348,55.84402084,-133.1479645
113-51-10050, ,1048.027552,57.45857239,-135.0100708
105-32-10120-2010,Keku Creek,10251.25079,56.7369957,-133.6682739
109-10-10040, ,361.5688443,56.33654404,-134.6722717
103-25-10050-2006, ,474.9531212,55.19863892,-132.7884674
113-93-10023, ,252.4790007,57.98568344,-136.5275574
113-55-10150, ,744.5831643,57.60925293,-135.6064911
101-75-10300-2045, ,1389.623752,56.32686615,-130.7738342
113-51-10120-2003, ,388.2207106,57.53154755,-135.3248596
112-13-10060,Iyouktug Creek,2137.622968,57.96915817,-134.9382782
114-23-10089,*Glen's Ditch,1630.477827,58.39220428,-135.7114716
113-51-10120-2011, ,548.2725403,57.50761414,-135.3835144
103-25-10050-2015, ,2312.314099,55.19863892,-132.7884674
103-50-10790, ,1374.485613,55.41386032,-133.5660095
113-58-10500, ,3330.619236,57.7709465,-135.8394775
113-56-10040, ,2455.610939,57.552742,-135.6788635
104-20-10250, ,1074.867534,55.03094482,-133.162735
103-60-10770,*Snipe Creek,4848.013494,55.35230637,-132.8876648
113-41-10080,Cascade Creek,1934.875208,57.03004837,-135.6292572
114-77-10350-2008, ,767.7472163,58.97584534,-136.0994263
102-50-10220,Clover Creek,2922.997893,55.29321671,-132.1750793
102-40-10600,Big Creek,3337.84005,55.22980499,-132.399826
103-90-10510-2005, ,465.5191808,55.92714691,-133.7280273
106-30-10850-2005, ,1358.028252,56.17205429,-133.091217
113-41-10130, ,1489.167734,57.17396545,-135.6088104
106-44-10610, ,180.8000129,56.83821869,-133.0317535
103-50-10305, ,276.4829036,55.28507614,-133.1522064
109-10-10010, ,609.9398382,56.2762146,-134.6770325
106-30-10703, ,1588.942367,56.10670471,-133.0572052
113-96-10020-2001, ,1883.355082,57.90059662,-136.2688141
113-22-10140, ,161.5613001,56.72914124,-134.8556366
113-41-10110, ,1411.024482,57.14440155,-135.5930328
109-20-10200, ,654.2010423,56.91110992,-134.7316284
109-62-10360,Neal Creek,2279.860926,56.35975647,-134.2254028
113-53-10030, ,10079.18283,57.41742325,-135.2215576
113-41-10240, ,317.2604284,57.04365921,-135.2001953
107-40-10050,Crittenden Creek,11043.06707,56.49161148,-132.260376
102-30-10280,Perkins Creek,4539.497916,54.94509506,-132.1786346
111-50-10070-2005,Saturday Creek,340.6852119,58.52573395,-134.8152466
103-90-10310-2005, ,6970.780369,55.81557846,-133.1335449
113-11-10050, ,236.285824,56.30524445,-134.8193665
111-17-10090, ,3965.796108,58.03873062,-134.3336487
101-45-10160,*Mahoney Lake Creek,696.0124529,55.42596436,-131.507843
114-32-10160-2003, ,750.5186847,57.95677185,-135.6429291
103-11-10410, ,756.4478054,54.74734497,-132.7760468
112-63-10120-2007, ,413.9019039,58.23959732,-134.8854218
101-55-10900,Skull Creek,4757.280909,55.28669357,-130.8533173
113-64-10010-2005, ,700.9537519,57.45720291,-135.6546631
109-10-10020, ,302.4167129,56.29091263,-134.6842194
113-44-10080,*Clearcut Creek,424.1316812,57.16288757,-135.3340454
115-32-10250-2077-3061-4004, ,610.9744264,59.41562271,-136.01474
114-32-10160-2006, ,430.9774306,57.95650482,-135.6432953
113-64-10010-2006, ,713.1261102,57.47708511,-135.688446
113-52-10030, ,755.1143849,57.40726089,-135.0478516
103-90-10870, ,142.5945719,55.95785141,-133.4355164
112-16-10300-2007, ,4469.847999,57.97467422,-134.7577972
114-77-10890,Stonefly Creek,1501.931195,58.95718384,-136.3600311
112-90-10160, ,2255.47364,57.22766495,-134.5300903
102-30-10660, ,1872.821615,55.03015137,-132.2308044
109-30-10110, ,2173.111701,57.13256836,-134.3890228
113-22-10230, ,577.268559,56.6450386,-134.8904877
104-20-10350, ,581.2512811,54.97933578,-133.1477814
114-25-10350,*West Swanson Creek,6253.349604,58.21331787,-135.1410065
103-90-10480, ,798.230392,55.79615784,-133.5876007
103-40-10130,Soda Creek,1623.360933,55.2807045,-132.9208069
107-40-10537-2001, ,3887.773195,56.21925735,-131.5095673
110-33-10080-2004, ,1195.700185,57.4484787,-133.3438721
105-10-10190-2008, ,124.5090553,56.31666946,-134.082428
114-31-10130-2022, ,3511.764233,57.97945023,-135.4600525
113-65-10050-2009, ,1069.885124,57.30205154,-135.4702759
114-21-10480,*Lagoon Creek,3784.793051,58.34046936,-136.1960602
102-30-10510,Frederick Creek,619.5161042,54.99541092,-132.2852173
113-91-10110-2004, ,636.0693672,57.83178711,-136.3529816
112-73-10240,*Weir Creek S. Arm Hood Bay,3832.176615,57.33701324,-134.355835
103-90-10640, ,2790.869686,56.03793716,-133.4954071
106-22-10040, ,1611.832406,56.15070724,-132.5965576
105-32-10123, ,1904.327148,56.75867844,-133.7045746
103-50-10270,Waterfall Creek N,1108.880436,55.31134415,-133.2351685
112-21-10060,Ralphs Creek,944.7603206,57.33084488,-135.0136108
113-63-10070-2003, ,294.7680473,57.4735527,-135.5313568
103-60-10270-2006, ,2725.293712,55.63818741,-132.995575
113-42-10050, ,1041.127282,57.24141693,-135.4912262
113-41-10320,Salmon Creek,4260.149725,56.97655869,-135.1471405
106-30-10890, ,958.4409941,56.26152039,-133.1504059
113-42-10040, ,772.2877475,57.24573135,-135.4308929
112-50-10250-2007, ,496.0919982,57.87981796,-135.2273407
105-10-10260, ,1345.76016,56.20475006,-134.1157074
115-34-10700,Katzehin River,18708.97161,59.19932938,-135.2977448
